Instance,Terminal,Layer,X location,Y location,Voltage
hold57,VDD,Metal1,69.8830,57.0150,1.198115
hold56,VDD,Metal1,75.6430,49.4550,1.198976
hold55,VDD,Metal1,75.5560,57.0150,1.198110
hold54,VDD,Metal1,8.3560,48.8240,1.199824
hold53,VDD,Metal1,12.7630,48.8240,1.199834
hold52,VDD,Metal1,21.4030,48.8240,1.199825
hold51,VDD,Metal1,47.2360,72.1350,1.198825
hold50,VDD,Metal1,44.9230,79.6950,1.199168
hold49,VDD,Metal1,42.9160,72.1350,1.198825
hold48,VDD,Metal1,15.6430,33.7040,1.199782
hold47,VDD,Metal1,18.0430,26.1440,1.199888
hold46,VDD,Metal1,22.3630,26.1440,1.199792
hold45,VDD,Metal1,12.2830,63.9440,1.199819
hold44,VDD,Metal1,16.5160,63.9440,1.199890
hold43,VDD,Metal1,25.2430,63.9440,1.199400
hold42,VDD,Metal1,9.7960,79.0640,1.199439
clkbuf_3_7__f_clk_i,VDD,Metal1,71.7600,71.3120,1.198755
clkbuf_3_6__f_clk_i,VDD,Metal1,53.0400,63.7520,1.196856
clkbuf_3_5__f_clk_i,VDD,Metal1,71.7600,34.5270,1.194799
clkbuf_3_4__f_clk_i,VDD,Metal1,52.0800,42.0870,1.199440
clkbuf_3_3__f_clk_i,VDD,Metal1,49.2000,64.7670,1.196867
clkbuf_3_2__f_clk_i,VDD,Metal1,18.0000,78.8720,1.199444
clkbuf_3_1__f_clk_i,VDD,Metal1,46.3200,33.5120,1.195964
clkbuf_3_0__f_clk_i,VDD,Metal1,19.4400,41.0720,1.199867
clkbuf_0_clk_i,VDD,Metal1,47.2800,49.6470,1.199106
user_project_example,VDD,Metal1,70.8680,86.8410,1.199911
fanout26,VDD,Metal1,8.6700,79.5470,1.199439
fanout25,VDD,Metal1,41.7300,79.5470,1.199170
fanout24,VDD,Metal1,40.7700,48.9720,1.199240
fanout23,VDD,Metal1,6.7500,79.5470,1.199422
fanout22,VDD,Metal1,6.6900,79.2120,1.199422
fanout21,VDD,Metal1,51.8100,79.5470,1.199012
fanout20,VDD,Metal1,13.9500,79.5470,1.199444
output19,VDD,Metal1,76.2900,18.7320,1.191171
input18,VDD,Metal1,76.8300,64.0920,1.196464
input17,VDD,Metal1,6.6900,41.7470,1.199866
input16,VDD,Metal1,6.6900,64.4270,1.199807
input15,VDD,Metal1,26.8500,86.7720,1.199960
input14,VDD,Metal1,44.6100,86.7720,1.199911
input13,VDD,Metal1,76.8300,64.4270,1.196464
input12,VDD,Metal1,43.6500,56.5320,1.198286
input11,VDD,Metal1,59.0100,34.1870,1.194968
input10,VDD,Metal1,72.4500,18.7320,1.191177
input9,VDD,Metal1,6.6900,71.6520,1.199879
input8,VDD,Metal1,6.6900,56.5320,1.199883
input7,VDD,Metal1,6.6900,33.8520,1.199782
input6,VDD,Metal1,6.6900,34.1870,1.199782
input5,VDD,Metal1,27.8700,18.7320,1.191762
input4,VDD,Metal1,47.5500,18.7320,1.191313
input3,VDD,Metal1,45.6300,18.7320,1.191316
input2,VDD,Metal1,8.6100,86.7720,1.199989
input1,VDD,Metal1,10.5900,86.7720,1.199990
user_project_example_41,VDD,Metal1,68.2920,18.7830,1.191249
user_project_example_40,VDD,Metal1,8.8110,18.9980,1.199958
user_project_example_39,VDD,Metal1,72.7880,86.8410,1.199911
