Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_133_386,VDD,Metal1,192.7290,518.4580,1.199998
FILLER_133_379,VDD,Metal1,189.3690,518.4580,1.199998
FILLER_133_372,VDD,Metal1,186.0090,518.4580,1.199999
FILLER_133_365,VDD,Metal1,182.6490,518.4580,1.199999
FILLER_133_358,VDD,Metal1,179.2890,518.4580,1.199999
FILLER_133_351,VDD,Metal1,175.9290,518.4580,1.199999
FILLER_133_344,VDD,Metal1,172.5690,518.4580,1.199999
FILLER_133_337,VDD,Metal1,169.2090,518.4580,1.199999
FILLER_133_330,VDD,Metal1,165.8490,518.4580,1.199999
FILLER_133_323,VDD,Metal1,162.4890,518.4580,1.199999
FILLER_133_316,VDD,Metal1,159.1290,518.4580,1.199999
FILLER_133_309,VDD,Metal1,155.7690,518.4580,1.199999
FILLER_133_302,VDD,Metal1,152.4090,518.4580,1.200000
FILLER_133_295,VDD,Metal1,149.0490,518.4580,1.200000
FILLER_133_288,VDD,Metal1,145.6890,518.4580,1.200000
FILLER_133_281,VDD,Metal1,142.3290,518.4580,1.200000
FILLER_133_274,VDD,Metal1,138.9690,518.4580,1.200000
FILLER_133_267,VDD,Metal1,135.6090,518.4580,1.200000
FILLER_133_260,VDD,Metal1,132.2490,518.4580,1.200000
FILLER_133_253,VDD,Metal1,128.8890,518.4580,1.200000
FILLER_133_246,VDD,Metal1,125.5290,518.4580,1.200000
FILLER_133_239,VDD,Metal1,122.1690,518.4580,1.200000
FILLER_133_232,VDD,Metal1,118.8090,518.4580,1.200000
FILLER_133_225,VDD,Metal1,115.4490,518.4580,1.200000
FILLER_133_218,VDD,Metal1,112.0890,518.4580,1.200000
FILLER_133_211,VDD,Metal1,108.7290,518.4580,1.200000
FILLER_133_204,VDD,Metal1,105.3690,518.4580,1.200000
FILLER_133_197,VDD,Metal1,102.0090,518.4580,1.200000
FILLER_133_190,VDD,Metal1,98.6490,518.4580,1.200000
FILLER_133_183,VDD,Metal1,95.2890,518.4580,1.200000
